query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg002850l	152603	37.880644548272315	89664	ALIGNED_RETAINED	Ch_10	0.4244936207020832		False	False	False	False	False	False	False	False
ptg002851l	35995	36.79122100291708	22700	ALIGNED_RETAINED	Ch_4	0.4560355604945131		False	False	False	True	False	False	False	False
ptg002852l	21989	43.394424484969754	4097	ALIGNED_RETAINED	Scaffold_5022	0.08918095411342035		False	False	False	True	False	False	False	False
ptg002853l	47800	37.78661087866109	2443	ALIGNED_DISCARDED	Scaffold_1920	0.04399581589958159	ptg001874l	True	False	False	False	False	False	False	False
ptg002854l	54798	37.29698164166575	3227	ALIGNED_DISCARDED	Scaffold_1920	0.0388517829117851	ptg001874l	True	False	False	False	False	False	False	False
ptg002855l	30204	37.63739901999735	12897	ALIGNED_DISCARDED	Scaffold_426	0.30423122765196664	ptg003206l	True	False	False	False	False	False	False	False
ptg002856l	25119	38.05087782156933	16362	ALIGNED_DISCARDED	Scaffold_4550	0.19746008997173453	ptg002932l	True	False	False	False	False	False	False	False
ptg002857l	11451	38.8612348266527	7827	ALIGNED_DISCARDED	Scaffold_4550	0.02637324251157104	ptg002932l	True	False	False	False	False	False	False	False
ptg002858l	38741	37.89783433571669	13368	ALIGNED_DISCARDED	Scaffold_426	0.24831573784879069	ptg003206l	True	False	False	False	False	False	False	False
ptg002859l	21084	37.81066211345096	8703	ALIGNED_DISCARDED	Scaffold_5129	0.16410548283058243	ptg002222l	True	False	False	False	False	False	False	False
ptg002860l	21576	37.04115684093437	10590	ALIGNED_DISCARDED	Scaffold_462	0.47163515016685204	ptg003275l	True	False	False	False	False	False	False	False
ptg002861l	27096	37.76572187776794	4701	ALIGNED_RETAINED	Scaffold_5528	0.13976232654266313		False	False	False	True	False	False	False	False
ptg002862l	20168	51.64617215390718	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002863l	31563	43.300700186927735	562	ALIGNED_RETAINED	Ch_10	0.013528498558438679		False	False	False	False	False	False	False	False
ptg002864l	8811	51.70809215753036	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002865l	24520	51.782218597063626	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002866l	14119	51.64671718960266	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002867l	32042	51.72585980900068	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002868l	15193	51.734351346014606	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002869l	28467	51.50525169494502	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002870l	8954	51.731069912888096	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002871l	8864	51.65839350180506	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002872l	45304	51.768055800812284	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002873l	49614	51.79384851050107	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002874l	23704	55.079311508606146	10177	ALIGNED_DISCARDED	Scaffold_72	0.30496962537968275	ptg003231l	True	True	False	False	False	False	False	False
ptg002875l	27730	38.921745402091595	10577	ALIGNED_DISCARDED	Scaffold_247	0.30905156869816086	ptg002055l	True	False	False	False	False	False	False	False
ptg002876l	22281	37.238005475517255	3900	ALIGNED_DISCARDED	Scaffold_5524	0.17095282976527085	ptg001240l	True	False	False	False	False	False	False	False
ptg002877l	23111	37.69200813465449	8108	ALIGNED_DISCARDED	Scaffold_5239	0.23227034745359354	ptg002012l	True	False	False	False	False	False	False	False
ptg002878l	23688	37.25937183383992	7901	ALIGNED_DISCARDED	Scaffold_104	0.26236913204998313	ptg002031l	True	False	False	False	False	False	False	False
ptg002879l	20316	37.93069501870447	25438	ALIGNED_DISCARDED	Ch_1	0.3472140185075802	ptg003177l	True	True	False	False	False	False	False	False
ptg002880l	79831	45.54245844346181	8583	ALIGNED_RETAINED	Scaffold_5711	0.022021520461975926		False	False	False	False	False	False	False	True
ptg002881l	26602	42.83136606270205	6976	ALIGNED_DISCARDED	Scaffold_141	0.1397263363656868	ptg003059l	True	False	False	False	False	False	False	False
ptg002882l	19486	38.581545725135996	7387	ALIGNED_DISCARDED	Scaffold_5216	0.34599199425228366	ptg003041l	True	False	False	False	False	False	False	False
ptg002883l	36539	45.09975642464216	10966	ALIGNED_DISCARDED	Scaffold_247	0.24598374339746573	ptg002055l	True	True	False	False	False	False	False	False
ptg002884l	23926	37.298336537657775	3900	ALIGNED_DISCARDED	Scaffold_5524	0.15840508233720638	ptg001240l	True	False	False	False	False	False	False	False
ptg002885l	23360	37.51284246575343	2599	ALIGNED_DISCARDED	Scaffold_104	0.09708904109589041	ptg002031l	True	False	False	False	False	False	False	False
ptg002886l	27748	38.683869107683435	11040	ALIGNED_DISCARDED	Scaffold_5087	0.2941473259334006	ptg001894l	True	False	False	False	False	False	False	False
ptg002887l	21660	37.391505078485686	8108	ALIGNED_DISCARDED	Scaffold_5239	0.2802400738688827	ptg002012l	True	False	False	False	False	False	False	False
ptg002888l	20351	37.172620510048645	4321	ALIGNED_DISCARDED	Scaffold_104	0.19374969288978428	ptg002031l	True	False	False	False	False	False	False	False
ptg002889l	38116	37.18910693671949	16612	ALIGNED_DISCARDED	Ch_11	0.33602686535837967	ptg002068l	True	False	False	False	False	False	False	False
ptg002890l	30119	38.23832132540921	11373	ALIGNED_DISCARDED	Scaffold_426	0.25694744181413726	ptg003206l	True	False	False	False	False	False	False	False
ptg002891l	16332	39.36443791329904	10338	ALIGNED_DISCARDED	Scaffold_4550	0.02394072985549841	ptg002932l	True	False	False	False	False	False	False	False
ptg002892l	45519	38.28291482677563	11113	ALIGNED_DISCARDED	Scaffold_5087	0.18192403172301677	ptg001894l	True	False	False	False	False	False	False	False
ptg002893l	99055	36.2051385593862	52420	ALIGNED_RETAINED	Ch_2	-0.05493917520569381		False	False	False	False	True	False	False	False
ptg002894l	26195	47.97862187440351	4764	ALIGNED_DISCARDED	Ch_9	0.17354456957434625	ptg003391l	True	False	False	False	False	False	False	False
ptg002895l	61588	42.49691498343833	6397	ALIGNED_RETAINED	Scaffold_5823	0.07904137169578489		False	False	False	False	False	False	False	True
ptg002896c	19153	48.82785986529525	12103	ALIGNED_DISCARDED	Scaffold_315	0.2007518404427505	ptg001493l	True	False	False	False	False	False	False	False
ptg002897l	18181	55.464495902315605	10938	ALIGNED_DISCARDED	Scaffold_742	0.42109894945272536	ptg002240l	True	False	False	False	False	False	False	False
ptg002898l	20582	40.15644738120688	6474	ALIGNED_DISCARDED	Scaffold_734	0.18205227869011759	ptg001369l	True	False	False	False	False	False	False	False
ptg002899l	11988	36.144477811144476	12907	ALIGNED_DISCARDED	Scaffold_426	0.760427093760427	ptg003206l	True	False	False	False	False	False	False	False
ptg002900l	11168	36.52399713467049	0	UNALIGNED_DISCARDED		0.0	ptg000487l	False	False	True	False	False	False	False	False
ptg002901l	36218	42.97862941079021	7335	ALIGNED_DISCARDED	Scaffold_247	0.15862278425092496	ptg002055l	True	False	False	False	False	False	False	False
ptg002902l	29013	39.68221142246579	9929	ALIGNED_DISCARDED	Ch_3	0.28083962361699927	ptg003176l	True	True	False	False	False	False	False	False
ptg002903l	30379	54.86684881003324	1801	ALIGNED_DISCARDED	Scaffold_742	0.04378024293097205	ptg002240l	True	False	False	False	False	False	False	False
ptg002904l	26961	54.7346166685212	10177	ALIGNED_DISCARDED	Scaffold_72	0.24872964652646415	ptg003231l	True	True	False	False	False	False	False	False
ptg002905l	20811	54.610542501561675	10177	ALIGNED_DISCARDED	Scaffold_72	0.3562058526740666	ptg003231l	True	True	False	False	False	False	False	False
ptg002906l	103870	45.232502166169255	13549	ALIGNED_DISCARDED	Scaffold_4996	0.1079041109078656	ptg003074l	True	True	False	False	False	False	False	False
ptg002907l	11097	38.487879607101014	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002908l	18490	38.41535965386696	19495	ALIGNED_DISCARDED	Ch_1	0.6763656030286641	ptg003177l	True	False	False	False	False	False	False	False
ptg002909l	19041	38.55364739246888	7914	ALIGNED_DISCARDED	Scaffold_4550	-0.02604905204558584	ptg001899l	True	True	False	False	False	False	False	False
ptg002910l	13871	38.144329896907216	20734	ALIGNED_DISCARDED	Ch_1	0.4019176699589071	ptg003177l	True	False	False	False	False	False	False	False
ptg002911l	25898	38.65163333075913	9661	ALIGNED_DISCARDED	Scaffold_2231	0.33616495482276626	ptg003323l	True	True	False	False	False	False	False	False
ptg002912l	8477	37.96154299870237	8486	ALIGNED_DISCARDED	Ch_1	0.885808658723605	ptg003177l	True	False	False	False	False	False	False	False
ptg002913l	10226	38.02073146880501	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002914c	11069	41.61170837474026	6029	ALIGNED_RETAINED	Scaffold_535	0.4194597524618303		False	False	False	True	False	False	False	False
ptg002915l	23692	37.341718723619785	25797	ALIGNED_DISCARDED	Ch_1	0.4368141144690191	ptg003177l	True	True	False	False	False	False	False	False
ptg002916l	15074	38.589624519039404	5468	ALIGNED_RETAINED	Scaffold_5218	0.3129892530184423		False	False	False	False	False	False	False	True
ptg002917l	21295	54.28504343742663	6243	ALIGNED_DISCARDED	Scaffold_1966	0.21127025123268373	ptg003304l	True	True	False	False	False	False	False	False
ptg002918l	33548	53.940622391796836	5958	ALIGNED_DISCARDED	Scaffold_1966	0.13795159174913557	ptg003304l	True	True	False	False	False	False	False	False
ptg002919l	18573	54.42308727723039	5542	ALIGNED_DISCARDED	Scaffold_1966	0.23151887148010553	ptg003304l	True	False	False	False	False	False	False	False
ptg002920l	32475	53.57351809083911	5956	ALIGNED_DISCARDED	Scaffold_1966	0.07682832948421862	ptg003304l	True	False	False	False	False	False	False	False
ptg002921l	39142	46.3159777221399	15378	ALIGNED_DISCARDED	Scaffold_426	0.12480200296356854	ptg003206l	True	True	False	False	False	False	False	False
ptg002922c	27110	46.78347473257101	10409	ALIGNED_RETAINED	Scaffold_850	0.2818148284765769		False	False	False	True	False	False	False	False
ptg002923c	22474	42.5780902376079	1625	ALIGNED_RETAINED	Ch_1	0.06523093352318235		False	False	False	False	False	False	False	False
ptg002924l	5172	42.18870843000773	2328	ALIGNED_RETAINED	Ch_3	0.3737432327919567		False	False	False	False	False	False	False	False
ptg002925l	31572	37.67578867350817	9661	ALIGNED_DISCARDED	Scaffold_2231	0.2747371088306094	ptg003323l	True	True	False	False	False	False	False	False
ptg002926l	17735	38.48886382858754	2289	ALIGNED_DISCARDED	Scaffold_4550	-0.02086270087397801	ptg002132l	True	True	False	False	False	False	False	False
ptg002927l	26930	38.57036761975492	11113	ALIGNED_DISCARDED	Scaffold_5087	0.3076123282584478	ptg001894l	True	False	False	False	False	False	False	False
ptg002928l	28304	38.270209157716224	6866	ALIGNED_DISCARDED	Scaffold_462	0.22897823629169023	ptg003275l	True	False	False	False	False	False	False	False
ptg002929l	23771	37.63409196079257	5700	ALIGNED_DISCARDED	Ch_9	0.21467334146649278	ptg002224l	True	False	False	False	False	False	False	False
ptg002930l	13008	38.44557195571956	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002931l	8529	30.273185602063545	1924	ALIGNED_DISCARDED	Scaffold_1510	0.17200140696447414	ptg002233l	True	False	False	False	False	False	False	False
ptg002932l	14242	39.00435332116276	4845	ALIGNED_RETAINED	Scaffold_4550	0.2164724055610167		False	False	False	True	False	False	False	False
ptg002933l	12803	53.21409044755136	9677	ALIGNED_DISCARDED	Scaffold_742	0.5101929235335468	ptg002240l	True	False	False	False	False	False	False	False
ptg002934l	16314	32.56099056025499	3632	ALIGNED_DISCARDED	Scaffold_1510	0.11186710800539414	ptg002233l	True	True	False	False	False	False	False	False
ptg002935l	34043	51.92550597773404	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002936l	24238	55.02516709299448	10047	ALIGNED_DISCARDED	Scaffold_72	0.3117831504249525	ptg003231l	True	True	False	False	False	False	False	False
ptg002937l	10417	38.77315925890372	0	UNALIGNED_DISCARDED		0.0	ptg001350l	False	False	True	False	False	False	False	False
ptg002938l	37336	51.66059567173773	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002939l	11110	51.93519351935193	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002940l	31828	51.762598969460846	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002941l	31913	51.98195092908846	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002942l	26819	51.896043849509674	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002943l	33997	52.01341294820131	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002944l	15440	51.74870466321243	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002945l	9346	51.808260218275194	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002946l	28129	51.654875751004305	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002947l	41970	51.803669287586374	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002948l	29411	48.47166026316685	7112	ALIGNED_DISCARDED	Ch_9	0.2240658257114685	ptg002224l	True	True	False	False	False	False	False	False
ptg002949l	22862	51.797742979616835	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002950l	22399	54.02473324701995	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002951l	49639	51.866475956405246	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002952l	40077	51.92005389624972	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002953l	28764	51.640940063968856	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002954l	19018	51.882427174255966	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002955l	27190	51.474806914306726	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002956l	29269	51.87399637842085	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002957l	16996	51.829842315839024	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002958l	15947	51.633536088292466	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002959l	16861	51.84745863234683	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002960l	18148	51.812871941811764	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002961l	34456	51.64847921987462	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002962l	30839	51.619702324978114	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002963l	34716	51.56988132273304	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002964l	56743	51.712105457941945	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002965l	144275	51.87870386414832	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002966l	16406	53.699865902718514	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002967l	17742	51.02581445158382	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002968l	41795	51.85069984447901	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002969l	16045	54.689934559052666	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002970l	17193	51.427906706217655	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002971l	12096	45.676256613756614	2135	ALIGNED_DISCARDED	Scaffold_790	0.07316468253968254	ptg001698l	True	False	False	False	False	False	False	False
ptg002972l	20197	40.39213744615537	3776	ALIGNED_DISCARDED	Scaffold_5022	0.034559588057632325	ptg002852l	True	False	False	False	False	False	False	False
ptg002973l	45205	51.73985178630682	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002974l	7995	51.80737961225766	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002975l	32793	51.55368523770317	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002976l	42688	51.452398800599696	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002977l	26764	51.8196084292333	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002978l	11370	51.88214599824098	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002979l	37293	48.462177888611805	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002980l	25609	51.766956929204575	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002981l	47579	51.83169045166986	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002982l	19717	51.4987066998022	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002983l	42628	51.51543586375153	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
